year,session,target_utt_id,source_utt_id,status,block_length,target_duration_seconds,source_duration_seconds,duration_residual_seconds,source_wav
2021,SDRW2100002153,,SDRW2100002153.1.1.146,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.146.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.147,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.147.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.148,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.148.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.149,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.149.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.150,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.150.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.151,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.151.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.152,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.152.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.153,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.153.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.154,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.154.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.155,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.155.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.156,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.156.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.157,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.157.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.158,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.158.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.159,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.159.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.160,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.160.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.161,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.161.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.162,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.162.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.163,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.163.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.164,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.164.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.165,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.165.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.166,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.166.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.167,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.167.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.168,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.168.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.169,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.169.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.170,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.170.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.171,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.171.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.172,source_orphan,0,,0.0,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.172.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.173,source_orphan,0,,0.0,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.173.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.174,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.174.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.175,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.175.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.176,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.176.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.177,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.177.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.178,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.178.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.179,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.179.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.180,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.180.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.181,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.181.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.182,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.182.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.183,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.183.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.184,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.184.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.185,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.185.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.186,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.186.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.187,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.187.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.188,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.188.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.189,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.189.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.190,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.190.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.191,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.191.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.192,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.192.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.193,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.193.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.194,source_orphan,0,,0.0,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.194.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.195,source_orphan,0,,0.0,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.195.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.196,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.196.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.197,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.197.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.198,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.198.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.199,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.199.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.200,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.200.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.201,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.201.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.202,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.202.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.203,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.203.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.204,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.204.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.205,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.205.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.206,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.206.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.207,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.207.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.208,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.208.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.209,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.209.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.210,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.210.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.211,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.211.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.212,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.212.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.213,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.213.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.214,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.214.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.215,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.215.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.216,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.216.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.217,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.217.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.218,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.218.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.219,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.219.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.220,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.220.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.221,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.221.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.223,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.223.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.224,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.224.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.225,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.225.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.226,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.226.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.227,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.227.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.228,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.228.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.229,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.229.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.230,source_orphan,0,,0.0,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.230.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.231,source_orphan,0,,0.0,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.231.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.232,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.232.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.233,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.233.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.234,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.234.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.235,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.235.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.236,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.236.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.237,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.237.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.238,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.238.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.239,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.239.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.240,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.240.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.241,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.241.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.243,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.243.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.244,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.244.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.245,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.245.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.246,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.246.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.247,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.247.wav
2021,SDRW2100002153,,SDRW2100002153.1.1.248,source_orphan,0,,0.099875,,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002153\SDRW2100002153.1.1.248.wav
2021,SDRW2100002234,SDRW2100002234.1.1.1,SDRW2100002234.1.1.1,identity_high_confidence,1,1.852,1.849875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.1.wav
2021,SDRW2100002234,SDRW2100002234.1.1.2,SDRW2100002234.1.1.2,identity_high_confidence,1,3.22,3.219875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.2.wav
2021,SDRW2100002234,SDRW2100002234.1.1.3,SDRW2100002234.1.1.3,identity_high_confidence,1,2.698,2.699875,-0.008125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.3.wav
2021,SDRW2100002234,SDRW2100002234.1.1.4,SDRW2100002234.1.1.4,identity_high_confidence,1,1.37,1.369875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.4.wav
2021,SDRW2100002234,SDRW2100002234.1.1.5,SDRW2100002234.1.1.5,identity_high_confidence,1,1.072,1.069875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.5.wav
2021,SDRW2100002234,SDRW2100002234.1.1.6,SDRW2100002234.1.1.6,identity_high_confidence,1,0.607,0.609875,-0.007125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.6.wav
2021,SDRW2100002234,SDRW2100002234.1.1.7,SDRW2100002234.1.1.7,identity_high_confidence,1,2.661,2.659875,-0.011125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.7.wav
2021,SDRW2100002234,SDRW2100002234.1.1.8,SDRW2100002234.1.1.8,identity_high_confidence,1,1.269,1.269875,-0.009125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.8.wav
2021,SDRW2100002234,SDRW2100002234.1.1.9,SDRW2100002234.1.1.9,identity_high_confidence,1,1.153,1.149875,-0.013125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.9.wav
2021,SDRW2100002234,SDRW2100002234.1.1.10,SDRW2100002234.1.1.10,identity_high_confidence,1,0.576,0.579875,-0.006125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.10.wav
2021,SDRW2100002234,SDRW2100002234.1.1.11,SDRW2100002234.1.1.11,identity_high_confidence,1,2.552,2.549875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.11.wav
2021,SDRW2100002234,SDRW2100002234.1.1.12,SDRW2100002234.1.1.12,identity_high_confidence,1,2.59,2.589875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.12.wav
2021,SDRW2100002234,SDRW2100002234.1.1.13,SDRW2100002234.1.1.13,identity_high_confidence,1,0.702,0.699875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.13.wav
2021,SDRW2100002234,SDRW2100002234.1.1.14,SDRW2100002234.1.1.14,identity_high_confidence,1,2.3,2.299875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.14.wav
2021,SDRW2100002234,SDRW2100002234.1.1.15,SDRW2100002234.1.1.15,identity_high_confidence,1,1.166,1.169875,-0.006125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.15.wav
2021,SDRW2100002234,SDRW2100002234.1.1.16,SDRW2100002234.1.1.16,identity_high_confidence,1,0.892,0.889875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.16.wav
2021,SDRW2100002234,SDRW2100002234.1.1.17,SDRW2100002234.1.1.17,identity_high_confidence,1,1.225,1.229875,-0.005125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.17.wav
2021,SDRW2100002234,SDRW2100002234.1.1.18,SDRW2100002234.1.1.18,identity_high_confidence,1,3.455,3.449875,-0.015125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.18.wav
2021,SDRW2100002234,SDRW2100002234.1.1.19,SDRW2100002234.1.1.19,identity_high_confidence,1,2.39,2.389875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.19.wav
2021,SDRW2100002234,SDRW2100002234.1.1.20,SDRW2100002234.1.1.20,identity_high_confidence,1,3.05,3.049875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.20.wav
2021,SDRW2100002234,SDRW2100002234.1.1.21,SDRW2100002234.1.1.21,identity_high_confidence,1,1.66,1.659875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.21.wav
2021,SDRW2100002234,SDRW2100002234.1.1.22,SDRW2100002234.1.1.22,identity_high_confidence,1,0.93,0.929875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.22.wav
2021,SDRW2100002234,SDRW2100002234.1.1.23,SDRW2100002234.1.1.23,identity_high_confidence,1,1.0,0.999875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.23.wav
2021,SDRW2100002234,SDRW2100002234.1.1.24,SDRW2100002234.1.1.24,identity_high_confidence,1,1.903,1.899875,-0.013125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.24.wav
2021,SDRW2100002234,SDRW2100002234.1.1.25,SDRW2100002234.1.1.25,identity_high_confidence,1,0.842,0.839875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.25.wav
2021,SDRW2100002234,SDRW2100002234.1.1.26,SDRW2100002234.1.1.26,identity_high_confidence,1,1.556,1.559875,-0.006125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.26.wav
2021,SDRW2100002234,SDRW2100002234.1.1.27,SDRW2100002234.1.1.27,identity_high_confidence,1,2.254,2.249875,-0.014125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.27.wav
2021,SDRW2100002234,SDRW2100002234.1.1.28,SDRW2100002234.1.1.28,identity_high_confidence,1,1.2,1.199875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.28.wav
2021,SDRW2100002234,SDRW2100002234.1.1.29,SDRW2100002234.1.1.29,identity_high_confidence,1,2.1,2.099875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.29.wav
2021,SDRW2100002234,SDRW2100002234.1.1.30,SDRW2100002234.1.1.30,identity_high_confidence,1,1.543,1.539875,-0.013125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.30.wav
2021,SDRW2100002234,SDRW2100002234.1.1.31,SDRW2100002234.1.1.31,identity_high_confidence,1,1.957,1.959875,-0.007125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.31.wav
2021,SDRW2100002234,SDRW2100002234.1.1.32,SDRW2100002234.1.1.32,identity_high_confidence,1,2.26,2.259875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.32.wav
2021,SDRW2100002234,SDRW2100002234.1.1.33,SDRW2100002234.1.1.33,identity_high_confidence,1,3.92,3.919875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.33.wav
2021,SDRW2100002234,SDRW2100002234.1.1.34,SDRW2100002234.1.1.34,identity_high_confidence,1,2.31,2.309875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.34.wav
2021,SDRW2100002234,SDRW2100002234.1.1.35,SDRW2100002234.1.1.35,identity_high_confidence,1,1.67,1.669875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.35.wav
2021,SDRW2100002234,SDRW2100002234.1.1.36,SDRW2100002234.1.1.36,identity_high_confidence,1,1.617,1.619875,-0.007125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.36.wav
2021,SDRW2100002234,SDRW2100002234.1.1.37,SDRW2100002234.1.1.37,identity_high_confidence,1,0.503,0.499875,-0.013125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.37.wav
2021,SDRW2100002234,SDRW2100002234.1.1.38,SDRW2100002234.1.1.38,identity_high_confidence,1,1.509,1.509875,-0.009125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.38.wav
2021,SDRW2100002234,SDRW2100002234.1.1.39,SDRW2100002234.1.1.39,identity_high_confidence,1,1.292,1.289875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100002234\SDRW2100002234.1.1.39.wav
