year,speaker_id,utt_id,target_token,eojeol_idx,form,lab_text,eojeol_map_status,tagged_group,morph_signature,candidate_id,pron_hangul,pron_source_field,urimal_id,lexicon_pos,sense_no,match_status,occurrence_mfa_status,match_reason,global_plain_word_status,manual_decision,manual_notes,source_search_master_csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,77b10b8c9a7e26380e91066ce51378dc367dd16f6d131f50e87bfd1f45b2a7a1,갇따,pron_1,68222,VV,006,predicate_dictionary_form_pos,eligible_occurrence_candidate,용언 어간+다/EF가 사전 -다 표제어와 품사까지 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,d75430148c5b3008f68dd2cf35518b41b195795ea5d394e482b3d7808bc06d84,갇따,pron_1,68222,VV,006,predicate_dictionary_form_pos,eligible_occurrence_candidate,용언 어간+다/EF가 사전 -다 표제어와 품사까지 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,340bcb0f077b482539645df13b7762a7b388e1f9d128194fbd7a541e3ec25535,갇따,pron_1,70688,VV,007,predicate_dictionary_form_pos,eligible_occurrence_candidate,용언 어간+다/EF가 사전 -다 표제어와 품사까지 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,f9222b28587f1f96c9d93af119cec39ff608fce997f491651a08483d4d6bc2bd,갇따,pron_1,72309,VV,008,predicate_dictionary_form_pos,eligible_occurrence_candidate,용언 어간+다/EF가 사전 -다 표제어와 품사까지 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,8b3ef4b23b241dd4873a554e3b46714df9ab9a6a8edbd9fb13e0c00c6ce284fd,갇따,pron_1,72309,VV,008,predicate_dictionary_form_pos,eligible_occurrence_candidate,용언 어간+다/EF가 사전 -다 표제어와 품사까지 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,dce4c3142aba1ea91805a0ec2b8490b96f9f252b96c5f33725783f1f90881f05,갇따,pron_1,72597,VV,009,predicate_dictionary_form_pos,eligible_occurrence_candidate,용언 어간+다/EF가 사전 -다 표제어와 품사까지 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,78d88002163dc1d559b97dcf03073343978a51f6c59e3fe2bdaee722786c9ae6,갇따,pron_1,72171,VV,010,predicate_dictionary_form_pos,eligible_occurrence_candidate,용언 어간+다/EF가 사전 -다 표제어와 품사까지 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,e8fa4fe37407db7a54cb54d788b0d576da51634c1a76137d66de328b92ccfe76,갇따,pron_1,72171,VV,010,predicate_dictionary_form_pos,eligible_occurrence_candidate,용언 어간+다/EF가 사전 -다 표제어와 품사까지 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,737754d52b5aa667858936e9173c60ffa7bb5e63a4386cd535e955a5559c0165,갇따,pron_1,72821,VX,011,surface_only_morphologically_composed,reference_only,표면 철자는 같지만 여러 형태소로 구성되어 단일 사전 표제어의 발음을 이 occurrence에 적용할 근거가 없음,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,86a5f20531481794081d94c241ed8b749185d78287ac5194d7e272239e4cc80d,갇따,pron_1,72821,VX,011,surface_only_morphologically_composed,reference_only,표면 철자는 같지만 여러 형태소로 구성되어 단일 사전 표제어의 발음을 이 occurrence에 적용할 근거가 없음,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2024,SD2400382,SDRW2400001430.1.1.162,맞아,2,아 맞아. 상가는 되게 위험한 거 같아.,아 맞아 상가는 되게 위험한 거 같아,position_exact,맞/VV+아/EF+./SF,맞/VV+아/EF+./SF,4b1f2b54c8d6d73258a1368ec1673587ae010ad85e1a616053e65b5ce4bda426,마자,pron_1,1786091,IC,001,surface_only_morphologically_composed,reference_only,표면 철자는 같지만 여러 형태소로 구성되어 단일 사전 표제어의 발음을 이 occurrence에 적용할 근거가 없음,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400001430.csv
2024,SD2401282,SDRW2400001705.1.1.137,원래,3,고두심 씨가 원래 제주도 사람이어서,고두심 씨가 원래 제주도 사람이어서,position_exact,원래/MAG,원래/MAG,42bedb954d586bde4ba74ccb73388504d4131cb827c454e554286cacba1db5c3,월래,pron_1,242810,NNG,001,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400001705.csv
2024,SD2401282,SDRW2400001705.1.1.137,원래,3,고두심 씨가 원래 제주도 사람이어서,고두심 씨가 원래 제주도 사람이어서,position_exact,원래/MAG,원래/MAG,4dd7075c5d40383e4e493fd3a5a32a097e84b6c8393025264bada4ac00ba493d,월래,pron_1,593460,MAG,002,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400001705.csv
2024,SD2401354,SDRW2400001833.1.1.34,금리,3,솔직히 그 금리 오른 부분이 좀 걱정이 돼 가지고,솔직히 그 금리 오른 부분이 좀 걱정이 돼 가지고,position_exact,금리/NNG,금리/NNG,2125b6038edaf1cbee97ffb8f10b46f1eff394992510422454546d3c9a779623,금니,pron_1,104022,NNG,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400001833.csv
2024,SD2401354,SDRW2400001833.1.1.34,금리,3,솔직히 그 금리 오른 부분이 좀 걱정이 돼 가지고,솔직히 그 금리 오른 부분이 좀 걱정이 돼 가지고,position_exact,금리/NNG,금리/NNG,f0277cc62cb7dad7e345a45b9ace48ff0581f4a0dbe818a5984e13ff2992650c,금니,pron_1,104022,NNG,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400001833.csv
2024,SD2401354,SDRW2400001833.1.1.34,금리,3,솔직히 그 금리 오른 부분이 좀 걱정이 돼 가지고,솔직히 그 금리 오른 부분이 좀 걱정이 돼 가지고,position_exact,금리/NNG,금리/NNG,4a12447c2565e182ec27922e6485ab4ad1a2059fcd0751ab0bf85dc101eecfd8,금니,pron_1,1395979,NNG,005,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400001833.csv
2024,SD2401354,SDRW2400001833.1.1.34,금리,3,솔직히 그 금리 오른 부분이 좀 걱정이 돼 가지고,솔직히 그 금리 오른 부분이 좀 걱정이 돼 가지고,position_exact,금리/NNG,금리/NNG,e20cd62c1910d55ef2b637233e40303f083db31cd93a2629f95e72b504f5a61f,금니,pron_1,1404718,NNG,006,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400001833.csv
2024,SD2401354,SDRW2400001833.1.1.34,금리,3,솔직히 그 금리 오른 부분이 좀 걱정이 돼 가지고,솔직히 그 금리 오른 부분이 좀 걱정이 돼 가지고,position_exact,금리/NNG,금리/NNG,ecf424b1676c7af62193714c6ff5c52f34b39f385d1f25d97eddb47754cc5849,금니,pron_1,1420578,NNG,007,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400001833.csv
2024,SD2401354,SDRW2400001833.1.1.34,솔직히,1,솔직히 그 금리 오른 부분이 좀 걱정이 돼 가지고,솔직히 그 금리 오른 부분이 좀 걱정이 돼 가지고,position_exact,솔직히/MAG,솔직히/MAG,e226ebba0c62644899e68ba9bb7d41134b76ce8e56606ddd8e33d50a6631ec77,솔찌키,pron_1,199962,MAG,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400001833.csv
2024,SD2401573,SDRW2400002230.1.1.266,못,1,못 하겠어.,못 하겠어,position_exact,못/MAG,못/MAG,0b44eb0d451b9f2dfa9308b5d21f4de7545f25956dc6dcc5373679bb37c033cd,몯,pron_1,153252,NNG,001,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400002230.csv
2024,SD2401573,SDRW2400002230.1.1.266,못,1,못 하겠어.,못 하겠어,position_exact,못/MAG,못/MAG,b133ee650840de3760b501eed6496cb81333bb1e1db9e227be3acd1333caa11c,몯,pron_1,153466,NNG,002,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400002230.csv
2024,SD2401573,SDRW2400002230.1.1.266,못,1,못 하겠어.,못 하겠어,position_exact,못/MAG,못/MAG,86b4e028a006b6e3c4785f8eb8337ee96d1dadd0470209562b500ffbe17980eb,몯,pron_1,568317,NNG,003,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400002230.csv
2024,SD2401573,SDRW2400002230.1.1.266,못,1,못 하겠어.,못 하겠어,position_exact,못/MAG,못/MAG,bb657119b167a8ec3a36fd175322266137ced630c21ca806f79a98dfc3c51307,몯,pron_1,1633295,NNG,009,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400002230.csv
2024,SD2401951,SDRW2400002901.1.1.111,수가,8,내가 가 내가 가고 싶은 과로 갈 수가 없더라고 내가.,내가 가 내가 가고 싶은 과로 갈 수가 없더라고 내가,unique_surface_recovery,수/NNB+가/JKS,수/NNB+가/JKS,8bda3d1960897af914cb0242ba02f12da4ede7b10dd417aafca9a6501156a6dd,수까,pron_1,500615,NNG,005,surface_only_morphologically_composed,reference_only,표면 철자는 같지만 여러 형태소로 구성되어 단일 사전 표제어의 발음을 이 occurrence에 적용할 근거가 없음,pending_full_occurrence_audit,A가 더 나음,B는 임의적으로 수까와 같은 발음이 있음,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400002901.csv
2024,SD2401951,SDRW2400002901.1.1.111,수가,8,내가 가 내가 가고 싶은 과로 갈 수가 없더라고 내가.,내가 가 내가 가고 싶은 과로 갈 수가 없더라고 내가,unique_surface_recovery,수/NNB+가/JKS,수/NNB+가/JKS,1cda09a09af422f41bbc40a26866cf8a6186428e2c3ac2bd1b4f0d894bc61b3d,수까,pron_1,500615,NNG,005,surface_only_morphologically_composed,reference_only,표면 철자는 같지만 여러 형태소로 구성되어 단일 사전 표제어의 발음을 이 occurrence에 적용할 근거가 없음,pending_full_occurrence_audit,A가 더 나음,B는 임의적으로 수까와 같은 발음이 있음,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2024\SDRW2400002901.csv
2025,SD2500590,SDRW2500000651.1.1.93,산불,13,저 양 영양 영 아 영주 영주시에서 어 10월 4일 날 산불 예방에 대해서 시제를 냈어요,저 양 영양 영 아 영주 영주시에서 어 시월 사 일 날 산불 예방에 대해서 시제를 냈어요,unique_surface_recovery,산불/NNG,산불/NNG,7887b2a7784a8569e2fd44c97a0f9e9e3b48b430c12e382b6926b3840ebccaa1,산뿔,pron_1,185139,NNG,002,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SDRW2500000651.csv
2025,SD2500590,SDRW2500000651.1.1.93,산불,13,저 양 영양 영 아 영주 영주시에서 어 10월 4일 날 산불 예방에 대해서 시제를 냈어요,저 양 영양 영 아 영주 영주시에서 어 시월 사 일 날 산불 예방에 대해서 시제를 냈어요,unique_surface_recovery,산불/NNG,산불/NNG,7f9f351c5d61f5ffd1410bdffe353c473fba7890de53e7d0dc0446f962017c85,산뿔,pron_1,185139,NNG,002,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SDRW2500000651.csv
2025,SD2500590,SDRW2500000651.1.1.93,산불,13,저 양 영양 영 아 영주 영주시에서 어 10월 4일 날 산불 예방에 대해서 시제를 냈어요,저 양 영양 영 아 영주 영주시에서 어 시월 사 일 날 산불 예방에 대해서 시제를 냈어요,unique_surface_recovery,산불/NNG,산불/NNG,dc82a706d98b6d401f1e1a5f4d128fb2a5fb663fabb77e3495b47a1d0d014c3d,산뿔,pron_1,1105232,NNG,003,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SDRW2500000651.csv
2025,SD2500699,SDRW2500000793.1.1.22,굉장히,3,로키 산맥이라고 굉장히 큰 유명한 산맥이 있거든요.,로키 산맥이라고 굉장히 큰 유명한 산맥이 있거든요,unique_surface_recovery,굉장히/MAG,굉장히/MAG,0e0709dde22e189bc055d3f84db29dea11d51fec3c9a22c4f6fcb7d9c2dd4e36,궹장히,pron_2,5084,MAG,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SDRW2500000793.csv
2025,SD2500699,SDRW2500000793.1.1.22,굉장히,3,로키 산맥이라고 굉장히 큰 유명한 산맥이 있거든요.,로키 산맥이라고 굉장히 큰 유명한 산맥이 있거든요,unique_surface_recovery,굉장히/MAG,굉장히/MAG,878fbaa8eae911a9d08a4b294c6a04415685bbbc49c8e8f0178d47335cb513e8,궹장히,pron_2,33882,MAG,002,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SDRW2500000793.csv
2025,SD2500749,SDRW2500000869.1.1.220,갑자기,6,바로 우리 옆에 있는 남편이 갑자기 가슴이 아프다는 거야. 그래 가지고,바로 우리 옆에 있는 남편이 갑자기 가슴이 아프다는 거야 그래 가지고,position_exact,갑자기/MAG,갑자기/MAG,b4958e46fcbb48cce18531c1defcea263fca35105b130c174e0427014896b46f,갑짜기,pron_1,77943,MAG,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SDRW2500000869.csv
2025,SD2500910,SDRW2500001067.1.1.114,식사,11,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 1끼 먹는 데 뭐,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 한 끼 먹는 데 뭐,unique_surface_recovery,식사/NNG,식사/NNG,038c50211167ca86853a357d9ace67b016a2666ac1230ed619adbe1e8eba853d,식싸,pron_1,390613,NNG,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SDRW2500001067.csv
2025,SD2500910,SDRW2500001067.1.1.114,식사,11,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 1끼 먹는 데 뭐,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 한 끼 먹는 데 뭐,unique_surface_recovery,식사/NNG,식사/NNG,13e903707e8adafd62beae2dacdc5ac9291b31d82bf07e2e676e15f5eb28970b,식싸,pron_1,210375,NNG,002,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SDRW2500001067.csv
2025,SD2500910,SDRW2500001067.1.1.114,식사,11,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 1끼 먹는 데 뭐,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 한 끼 먹는 데 뭐,unique_surface_recovery,식사/NNG,식사/NNG,149c7ba6426048498030cfda92353e664274b1f44424576008a305e337e11956,식싸,pron_1,210377,NNG,003,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SDRW2500001067.csv
2025,SD2500910,SDRW2500001067.1.1.114,식사,11,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 1끼 먹는 데 뭐,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 한 끼 먹는 데 뭐,unique_surface_recovery,식사/NNG,식사/NNG,51f66278f9ce1e2ff6e20fed9dac443532f6bf55108f954953a7a5e52c206706,식싸,pron_1,210379,NNG,004,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SDRW2500001067.csv
2025,SD2500910,SDRW2500001067.1.1.114,식사,11,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 1끼 먹는 데 뭐,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 한 끼 먹는 데 뭐,unique_surface_recovery,식사/NNG,식사/NNG,eebdb40dd97428a1637cf139a706b3de6efea1af445fa92f63bd8cbc7f0c924d,식싸,pron_1,210380,NNG,005,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SDRW2500001067.csv
2025,SD2500910,SDRW2500001067.1.1.114,식사,11,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 1끼 먹는 데 뭐,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 한 끼 먹는 데 뭐,unique_surface_recovery,식사/NNG,식사/NNG,4c742f728bbcafb893c397e2ffe6f1eb69d3d517720e54ef33ead6cc9d4c80f8,식싸,pron_1,574609,NNG,006,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SDRW2500001067.csv
2025,SD2500910,SDRW2500001067.1.1.114,식사,11,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 1끼 먹는 데 뭐,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 한 끼 먹는 데 뭐,unique_surface_recovery,식사/NNG,식사/NNG,5176d2b23cd86cd479ba0d7d0c77e9b79c04798c86cd1f8fef8c9eb834d442ce,식싸,pron_1,210381,NNG,007,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SDRW2500001067.csv
2025,SD2500910,SDRW2500001067.1.1.114,식사,11,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 1끼 먹는 데 뭐,뭐 설렁탕이나 뭐 그 뭐 뭐 이런 거 하나 인제 식사 기본 한 한 끼 먹는 데 뭐,unique_surface_recovery,식사/NNG,식사/NNG,8ceb8784f37e5a682d1494904807a8d65bc0bb45b7c3d46b78026bde2ba15426,식싸,pron_1,1529986,NNG,008,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SDRW2500001067.csv
2025,SD2502003,SARW2500000013.1.1.95,각각,6,그런 애들이 서로 똑같은 규칙으로 각각 똑같은 규칙으로 해야 서로 통신을 하는 거거든요.,그런 애들이 서로 똑같은 규칙으로 각각 똑같은 규칙으로 해야 서로 통신을 하는 거거든요,position_exact,각각/MAG,각각/MAG,c9b5d593279ffbb02fe32cd4b3f22dea05383aeadfae6cc76d31a1a3ae3302a9,각깍,pron_1,75852,NNG,001,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SARW2500000013.csv
2025,SD2502003,SARW2500000013.1.1.95,각각,6,그런 애들이 서로 똑같은 규칙으로 각각 똑같은 규칙으로 해야 서로 통신을 하는 거거든요.,그런 애들이 서로 똑같은 규칙으로 각각 똑같은 규칙으로 해야 서로 통신을 하는 거거든요,position_exact,각각/MAG,각각/MAG,b54960a0eb2bcedff44894f59604d84c9943b33680f714f4837852ca2ae9eaca,각깍,pron_1,75852,NNG,001,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SARW2500000013.csv
2025,SD2502003,SARW2500000013.1.1.95,각각,6,그런 애들이 서로 똑같은 규칙으로 각각 똑같은 규칙으로 해야 서로 통신을 하는 거거든요.,그런 애들이 서로 똑같은 규칙으로 각각 똑같은 규칙으로 해야 서로 통신을 하는 거거든요,position_exact,각각/MAG,각각/MAG,09c931c50111bf3680eda1a4e4341d2ef3952eed8b114655573b5e76dd91f5b5,각깍,pron_1,375704,MAG,002,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2025\SARW2500000013.csv
